-0.02738   8
-0.02725   8
-0.02713   9
-0.02700   8
-0.02688   9
-0.02675   13
-0.02663   11
-0.02650   29
-0.02638   14
-0.02625   111
-0.02613   42
-0.02600   54
-0.02588   116
-0.02575   110
-0.02563   222
-0.02550   126
-0.02538   154
-0.02525   110
-0.02513   110
-0.02500   137
-0.02488   105
-0.02475   127
-0.02463   567
-0.02450   289
-0.02438   150
-0.02425   114
-0.02413   334
-0.02400   103
-0.02388   114
-0.02375   186
-0.02363   379
-0.02350   198
-0.02338   127
-0.02325   97
-0.02313   239
-0.02300   380
-0.02288   230
-0.02275   707
-0.02263   395
-0.02250   252
-0.02238   625
-0.02225   128
-0.02213   315
-0.02200   165
-0.02188   238
-0.02175   104
-0.02163   495
-0.02150   185
-0.02138   126
-0.02125   150
-0.02113   41
-0.02100   55
-0.02088   44
-0.02075   62
-0.02063   65
-0.02050   325
-0.02038   611
-0.02025   371
-0.02013   1802
-0.02000   1820
-0.01988   997
-0.01975   200
-0.01963   1353
-0.01950   1797
-0.01938   630
-0.01925   391
-0.01913   670
-0.01900   350
-0.01888   -1
-0.01875   -1
-0.01863   -1
-0.01850   -1
-0.01838   -1
-0.01825   -1
-0.01813   -1
-0.01800   -1
-0.01788   -1
-0.01775   -1
-0.01763   -1
-0.01750   -1
-0.01738   -1
-0.01725   -1
-0.01713   -1
-0.01700   -1
-0.01688   -1
-0.01675   -1
-0.01663   -1
-0.01650   -1
-0.01638   -1
-0.01625   -1
-0.01613   -1
-0.01600   -1
-0.01588   -1
-0.01575   -1
-0.01562   -1
-0.01550   -1
-0.01537   -1
-0.01525   -1
-0.01512   -1
-0.01500   -1
-0.01487   -1
-0.01475   -1
-0.01462   -1
-0.01450   -1
-0.01437   -1
-0.01425   -1
-0.01412   -1
-0.01400   -1
-0.01388   -1
-0.01375   -1
-0.01363   -1
-0.01350   -1
-0.01338   -1
-0.01325   -1
-0.01313   -1
-0.01300   -1
-0.01288   -1
-0.01275   -1
-0.01263   -1
-0.01250   -1
-0.01238   -1
-0.01225   -1
-0.01213   -1
-0.01200   -1
-0.01188   -1
-0.01175   -1
-0.01163   -1
-0.01150   -1
-0.01138   -1
-0.01125   -1
-0.01113   -1
-0.01100   -1
-0.01088   -1
-0.01075   -1
-0.01063   -1
-0.01050   -1
-0.01038   -1
-0.01025   -1
-0.01013   -1
-0.01000   -1
-0.00988   -1
-0.00975   -1
-0.00963   -1
-0.00950   -1
-0.00938   -1
-0.00925   -1
-0.00913   -1
-0.00900   -1
-0.00888   -1
-0.00875   -1
-0.00863   -1
-0.00850   -1
-0.00838   -1
-0.00825   -1
-0.00813   -1
-0.00800   -1
-0.00788   -1
-0.00775   -1
-0.00762   -1
-0.00750   -1
-0.00737   -1
-0.00725   -1
-0.00712   -1
-0.00700   -1
-0.00687   -1
-0.00675   -1
-0.00662   -1
-0.00650   -1
-0.00637   -1
-0.00625   -1
-0.00612   -1
-0.00600   -1
-0.00588   -1
-0.00575   -1
-0.00563   -1
-0.00550   -1
-0.00538   -1
-0.00525   -1
-0.00513   -1
-0.00500   -1
-0.00488   -1
-0.00475   -1
-0.00463   -1
-0.00450   -1
-0.00438   -1
-0.00425   -1
-0.00413   -1
-0.00400   -1
-0.00388   -1
-0.00375   -1
-0.00363   -1
-0.00350   -1
-0.00338   -1
-0.00325   -1
-0.00313   -1
-0.00300   -1
-0.00288   -1
-0.00275   -1
-0.00263   -1
-0.00250   -1
-0.00238   -1
-0.00225   -1
-0.00213   -1
-0.00200   -1
-0.00188   -1
-0.00175   -1
-0.00163   -1
-0.00150   -1
-0.00138   -1
-0.00125   -1
-0.00113   -1
-0.00100   -1
-0.00088   -1
-0.00075   -1
-0.00063   -1
-0.00050   -1
-0.00038   -1
-0.00025   -1
-0.00013   -1
0.00000    -1
